distance_km,python_pressure_psi,matlab_pressure_psi,absolute_error_psi,relative_error
9.999999999999998,17.73785885565791,17.739,0.0011411443420890066,6.432968837527518e-05
10.1,17.38083163094709,17.382,0.0011683690529125101,6.721718173469739e-05
10.2,17.030516046362205,17.032,0.0014839536377948548,8.712738596728833e-05
10.299999999999999,16.68678315603555,16.688,0.0012168439644497653,7.291730371822659e-05
10.399999999999999,16.349507061749303,16.351,0.0014929382506956301,9.130562355180907e-05
10.499999999999998,16.01856481865088,16.02,0.0014351813491195742,8.958685075652773e-05
10.6,15.693836344302936,15.696,0.002163655697064115,0.00013784758518502264
10.7,15.375204330896846,15.377,0.0017956691031546512,0.00011677629597155825
10.799999999999999,15.062554160476672,15.064,0.0014458395233276633,9.597978779392348e-05
10.899999999999999,14.755773823037865,14.758,0.0022261769621341188,0.00015084543719569852
10.999999999999998,14.454753837378862,14.457,0.0022461626211391916,0.00015536851498507238
11.099999999999998,14.159387174595556,14.161,0.0016128254044431856,0.00011389205595954986
11.2,13.869569184119872,13.871,0.0014308158801288329,0.00010315160263346787
11.299999999999999,13.585197522211844,13.587,0.0018024777881553433,0.00013266194069002307
11.399999999999999,13.306172082822313,13.308,0.001827917177687155,0.00013735476237504923
11.499999999999998,13.03239493075027,13.034,0.0016050692497309171,0.0001231447943632743
11.599999999999998,12.763770237023282,12.766,0.0022297629767180638,0.000174664184295634
11.7,12.500204216434716,12.502,0.0017957835652850918,0.0001436397028703481
11.799999999999999,12.241605067174785,12.244,0.0023949328252150792,0.00019560052476438086
11.899999999999999,11.98788291249576,11.99,0.0021170875042404447,0.0001765711012710963
11.999999999999998,11.738949744354073,11.741,0.0020502556459263133,0.00017462359645058456
12.099999999999998,11.494719368974232,11.497,0.0022806310257674767,0.00019836748941180106
12.2,11.25510735428113,11.257,0.0018926457188701562,0.00016813056043974027
12.299999999999999,11.020030979148968,11.022,0.0019690208510318996,0.00017864460633568315
12.399999999999999,10.78940918441575,10.791,0.0015908155842510041,0.0001474205897739787
12.499999999999998,10.563162525613942,10.565,0.001837474386057636,0.00017392090734099725
12.599999999999998,10.341213127367897,10.343,0.001786872632102643,0.00017276154230906341
12.7,10.123484639410119,10.126,0.0025153605898804443,0.0002484061416038361
12.799999999999999,9.909902194168668,9.912,0.0020978058313332326,0.00021164304190206138
12.899999999999999,9.700392365878558,9.7025,0.0021076341214421035,0.00021722588213781018
12.999999999999998,9.49488313117066,9.4969,0.002016868829340268,0.00021237128213841023
13.099999999999998,9.293303831092237,9.2954,0.0020961689077640955,0.00022550604683651003
13.2,9.095585134513469,9.0976,0.002014865486531292,0.0002214721999792574
13.299999999999999,8.90165900287516,8.9037,0.0020409971248405157,0.0002292302216876709
13.399999999999999,8.711458656233127,8.7135,0.0020413437668729273,0.00023427368644895018
13.499999999999998,8.524918540555573,8.527,0.0020814594444260592,0.000244102198243938
13.599999999999998,8.34197429623023,8.344,0.0020257037697692937,0.00024277370203371212
13.7,8.162562727738697,8.1646,0.0020372722613029026,0.00024952505466316815
13.799999999999999,7.986621774456257,7.9887,0.0020782255437428176,0.0002601456486966362
13.899999999999999,7.814090482535831,7.8161,0.002009517464168553,0.00025709976384239623
13.999999999999998,7.644908977836167,7.6469,0.001991022163832845,0.0002603698444902961
14.099999999999998,7.479018439854225,7.481,0.0019815601457748855,0.00026487904635408174
14.2,7.316361076623513,7.3184,0.002038923376486146,0.00027860234156183673
14.299999999999999,7.156880100540414,7.1589,0.0020198994595856945,0.0002821522104772653
14.399999999999999,7.000519705081537,7.0025,0.001980294918463521,0.0002827982746824021
14.499999999999998,6.84722504237629,6.8492,0.0019749576237098054,0.00028834865731907456
14.599999999999998,6.696942201599631,6.6989,0.0019577984003689153,0.0002922566989160781
14.7,6.549618188151092,6.5516,0.0019818118489078884,0.00030249280311799996
14.799999999999999,6.405200903586731,6.4072,0.00199909641326812,0.0003120078057916282
14.899999999999999,6.263639126272425,6.2656,0.001960873727575141,0.00031295865161758504
14.999999999999998,6.1248824927273775,6.1268,0.0019175072726227427,0.0003129704368712448
15.099999999999998,5.988881479627621,5.9908,0.0019185203723788291,0.0003202444368663332
15.199999999999998,5.855587386440944,5.8575,0.0019126135590559201,0.0003265238683834264
15.299999999999999,5.7249523186651095,5.7268,0.0018476813348904386,0.0003226376571366974
15.399999999999999,5.596929171642482,5.5988,0.0018708283575179507,0.0003341480955772578
15.499999999999998,5.471471614925209,5.4733,0.0018283850747913277,0.00033405533677878567
15.599999999999998,5.34853407716597,5.3504,0.001865922834029199,0.00034874454882423726
15.699999999999998,5.228071731510523,5.2299,0.0018282684894765922,0.0003495800090779159
15.799999999999999,5.110040481468907,5.1119,0.0018595185310932294,0.00036376269705847713
15.899999999999999,4.994396947243485,4.9962,0.0018030527565153776,0.00036088482376914004
15.999999999999998,4.881098452492646,4.8829,0.0018015475073545062,0.0003689503179165058
16.099999999999998,4.770103011510035,4.7719,0.0017969884899642352,0.00037657714745997095
16.2,4.661369316800097,4.6631,0.0017306831999031047,0.0003711443460151197
16.3,4.554856727031463,4.5566,0.0017432729685378234,0.00038258196210723416
16.4,4.45052525535067,4.4523,0.001774744649329918,0.0003986129976259277
16.5,4.348335558039458,4.3501,0.0017644419605424844,0.00040560951714730336
16.6,4.248248923499687,4.25,0.0017510765003132533,0.00041201800007370666
16.7,4.150227261550673,4.1519,0.001672738449327582,0.00040288505246455404
16.8,4.054233093024537,4.0559,0.0016669069754629007,0.0004109832529063588
16.9,3.9602295396457263,3.9619,0.0016704603542736507,0.000421631125034365
17.0,3.8681803141817785,3.8698,0.0016196858182215834,0.000418545097478315
17.1,3.7780497108527857,3.7797,0.0016502891472143233,0.00043661908278813747
17.2,3.689802595987866,3.6914,0.0015974040121338184,0.00043273663437552653
17.3,3.603404398917442,3.605,0.0015956010825579625,0.0004426077898912517
17.4,3.5188211030907235,3.5204,0.0015788969092764837,0.000448499292488491
